session_id,user_id,age,platform,topic,persona,video_pause_density,video_rewind_density,video_rewind_distance_mean_s,video_same_segment_replay_count,video_forward_skip_density,video_forward_skip_distance_mean_s,video_slowdown_ratio,video_speedup_ratio,video_speed_change_count,video_completion_ratio,video_effective_watch_ratio,video_segment_coverage,video_pause_duration_mean_s,scroll_velocity_mean_px_s,scroll_velocity_std_px_s,scroll_reversal_rate,scroll_reversal_depth_mean_px,scroll_revisit_rate,scroll_concept_loop_count,scroll_reading_coverage,scroll_dwell_time_mean_s,scroll_dwell_time_variance_s,scroll_linear_reading_ratio,scroll_section_skip_count,scroll_reading_speed_wpm_estimate,typing_iki_mean_ms,typing_iki_std_ms,typing_iki_cv,typing_speed_cpm,typing_dwell_time_mean_ms,typing_dwell_time_std_ms,typing_flight_time_mean_ms,typing_flight_time_std_ms,typing_backspace_rate,typing_correction_burst_rate,typing_correction_burst_length_mean,typing_pause_before_typing_ms,typing_rhythm_entropy,typing_long_pause_rate,typing_acceleration,typing_error_correction_ratio,focus_loss_count,focus_loss_total_duration_s,focus_loss_ratio,focus_mean_loss_duration_s,focus_max_loss_duration_s,focus_rapid_tab_switch_rate,focus_return_latency_mean_s,focus_return_latency_std_s,focus_idle_ratio,focus_idle_bout_count,focus_active_engagement_ratio,focus_context_flag,quiz_score,quiz_first_attempt_accuracy,quiz_time_to_answer_mean_s,quiz_time_to_answer_std_s,quiz_time_to_answer_cv,quiz_hint_request_rate,quiz_max_hint_level_used,quiz_hint_dependency_ratio,quiz_answer_change_rate,quiz_confidence_mean,quiz_confidence_accuracy_correlation,quiz_confidence_mismatch,quiz_overconfidence_flag,quiz_underconfidence_flag,quiz_time_to_first_action_s,quiz_abandonment_rate,external_reference_count,external_llm_reference_count,external_search_reference_count,external_reference_site_count,external_time_ratio,external_llm_time_ratio,external_mean_duration_s,external_before_answer_rate,external_help_seeking_index,external_borrowed_knowledge_flag,personal_drift_zscore,confidence_gap,multi_modal_confusion_score,productive_struggle_score,unproductive_struggle_score,engagement_deviation,behavioral_instability_index,concept_loop_score,retention_risk_proxy,fatigue_proxy,comprehension_confidence,fatigue_label
session_01053,student_1053,24,Coursera,Data Structures,Cognitively Fatigued Learner,1.877333,2.170244,34.296537,6.0,1.039382,4.598299,0.461458,0.042551,5.0,0.54326,0.792773,0.566114,40.637113,177.642293,583.340303,4.551219,538.698297,0.712954,4.0,0.49184,39.799374,423.542037,0.592068,2.0,95.952926,485.900307,469.442726,0.96613,134.003434,175.531722,66.644463,122.539901,118.637209,0.305033,2.204712,6.934291,3739.126368,1.592274,0.411143,-11.240037,0.610505,4.0,18.71613,0.319632,11.804186,30.750286,3.047945,12.263743,20.359716,0.228791,2.0,0.605583,1.0,0.322005,0.040906,51.267971,25.916121,0.505503,1.258986,1.0,0.256337,1.934663,0.385451,0.686707,0.063446,0.0,0.0,16.735225,0.135808,3.0,1.0,0.0,1.0,0.129528,0.091783,46.87307,0.218396,0.339722,0.0,4.185585,0.063446,0.64203,0.0,0.140822,0.346811,0.317079,0.904318,0.561272,0.295262,0.3679,0
session_01054,student_1054,22,Coursera,Operating Systems,Distracted Learner,1.627469,1.807164,22.077221,3.0,2.407669,34.60768,0.380064,0.112396,5.0,0.341913,0.613475,0.253531,31.582674,808.019118,897.893599,4.488006,548.165209,0.530558,3.0,0.151523,38.191036,454.738204,0.350421,7.0,298.796001,503.323956,380.103752,0.755187,164.554214,225.136845,72.015674,186.810854,156.405225,0.316541,1.946063,5.495759,3372.459295,1.696544,0.399947,-0.265441,0.458034,6.0,34.559574,0.606037,28.331292,27.858984,6.069949,24.772052,30.840837,0.38004,4.0,0.30847,1.0,0.513753,0.541778,54.360143,22.677547,0.417172,0.16364,0.0,0.125928,1.459898,0.444058,0.579498,-0.069695,0.0,0.0,16.180479,0.386119,0.0,1.0,0.0,0.0,0.072523,0.006287,4.196679,0.052888,0.0,0.0,3.569069,-0.069695,0.578846,0.0,0.0,-1.52448,0.331242,0.843519,0.469514,0.428266,0.496,0
session_01055,student_1055,24,NPTEL,Mathematics,Cramming Learner,1.267824,1.940621,35.175083,3.0,0.801684,1.573169,0.473943,0.143851,6.0,0.700843,0.88364,0.60882,46.967863,168.617347,512.232883,3.655916,642.864807,0.489901,3.0,0.653854,36.05722,401.273163,0.626287,3.0,130.671821,565.705519,419.573119,0.741681,196.377086,171.197939,82.583171,184.489671,195.194442,0.252617,1.919928,5.629808,2992.20907,1.521114,0.485515,-59.233121,0.476186,0.0,8.494183,0.07925,4.840001,6.363232,0.522195,9.794207,8.88284,0.283215,2.0,0.822474,1.0,0.631187,0.448476,48.87763,21.532241,0.440534,1.114981,2.0,0.37788,1.608022,0.559564,0.577045,-0.071623,0.0,0.0,16.577905,0.104348,4.0,0.0,3.0,0.0,0.076634,0.040848,52.956782,0.305863,0.394556,0.0,3.134307,-0.071623,0.564251,0.0,0.0,0.965545,0.262816,0.829967,0.412621,0.229171,0.65,0
session_01056,student_1056,19,YouTube,Computer Networks,Focused Learner,0.43694,0.447205,1.553784,1.0,0.458719,13.40158,0.062306,0.241283,2.0,0.848209,0.795743,0.826768,5.732665,313.889405,68.075105,0.0,0.0,0.0,0.0,0.789355,13.365996,149.797779,0.933699,0.0,123.369631,230.022583,70.518048,0.30657,200.501793,95.786272,6.546208,70.569044,35.756048,0.033823,0.0,2.531111,1008.631189,0.826505,0.093959,-8.984568,0.0,1.0,14.309752,0.082103,3.771375,2.859545,0.839135,7.520286,4.539288,0.041999,0.0,0.92682,1.0,0.834702,0.802049,4.854159,5.608017,1.155302,0.463288,0.0,0.293142,0.115502,0.743683,0.261413,-0.091019,0.0,0.0,5.314953,0.060075,1.0,0.0,0.0,1.0,0.07947,0.078801,15.588048,0.131968,0.203534,0.0,0.900117,-0.091019,0.059123,0.03942,0.0,0.97668,0.167417,0.111111,0.164305,0.089854,0.8,0
session_01057,student_1057,18,YouTube,DBMS,Productive Struggler,1.738925,2.399337,40.02579,6.0,0.439136,16.735654,0.525732,0.0,8.0,0.815962,1.126909,0.821355,43.891989,297.92937,633.205846,4.482677,837.222274,0.613523,5.0,0.756327,36.073771,496.517378,0.542984,1.0,115.410577,676.309365,465.873355,0.688847,153.453657,180.723815,83.726497,169.733168,163.229262,0.327541,2.55815,6.554608,3986.986922,1.797599,0.364707,-20.351738,0.7015,4.0,24.199609,0.346153,12.571642,17.435005,2.649763,11.834791,21.488451,0.224095,3.0,0.544486,1.0,0.770992,0.54604,70.377741,28.365064,0.40304,1.328958,2.0,0.322291,1.591578,0.746447,0.486296,-0.024544,0.0,0.0,16.955714,0.077078,4.0,1.0,1.0,1.0,0.185272,0.116543,52.878458,0.23517,0.392929,0.0,4.072162,-0.024544,0.640456,0.167495,0.0,-0.080092,0.304373,0.871174,0.370581,0.326383,0.6014,1
session_01058,student_1058,23,Coursera,Algorithms,Cognitively Fatigued Learner,1.77376,1.542984,22.745805,4.0,1.176494,18.962526,0.355757,0.190911,7.0,0.551816,0.727095,0.484786,50.177333,469.637502,484.131535,4.188005,584.447689,0.428584,4.0,0.514722,35.761027,482.681288,0.4544,3.0,71.784484,769.427586,532.445457,0.692002,60.49912,230.564592,71.323081,284.575126,187.02668,0.288658,1.8258,5.944648,3610.766441,1.723219,0.621341,-61.082337,0.508197,1.0,19.685284,0.399288,20.516898,26.925683,2.590871,18.115813,19.877832,0.442218,3.0,0.409544,1.0,0.297273,0.060326,45.544494,29.169418,0.64046,1.08872,1.0,0.2112,1.802046,0.500918,0.460063,0.203645,0.0,0.0,17.038054,0.259357,0.0,1.0,0.0,2.0,0.105686,0.020301,27.708618,0.152815,0.12833,0.0,3.754968,0.203645,0.578118,0.0,0.167367,-1.032457,0.312747,0.809528,0.562914,0.424005,0.3208,1
session_01059,student_1059,19,NPTEL,Physics,Distracted Learner,0.484752,0.902014,24.701189,2.0,1.917499,54.324475,0.11985,0.354232,5.0,0.555371,0.675431,0.486699,17.057867,706.207217,914.147671,2.455286,208.652131,0.223541,3.0,0.412627,11.998956,232.01017,0.587578,5.0,246.714568,355.320743,194.198701,0.546545,225.260341,121.494384,31.232793,89.849944,65.100433,0.136477,0.623952,3.592938,2214.01339,0.925765,0.106235,14.053553,0.268094,10.0,46.917313,0.769209,30.402425,43.051465,5.038782,34.30034,33.330452,0.219115,2.0,0.199513,1.0,0.343494,0.344867,18.550803,11.354349,0.612068,0.400918,1.0,0.020157,0.908136,0.557654,0.551878,0.21416,0.0,0.0,12.15838,0.461669,0.0,1.0,0.0,1.0,0.08142,0.010084,10.510912,0.081785,0.20098,0.0,3.337122,0.21416,0.359749,0.0,0.093014,-1.824703,0.27817,0.630069,0.432529,0.384427,0.3842,0
session_01060,student_1060,22,GeeksForGeeks,Algorithms,Cramming Learner,1.555815,2.458942,38.032647,4.0,0.580708,17.001095,0.574396,0.114505,5.0,0.820823,1.035327,0.815025,38.450906,277.445372,429.554135,4.472877,671.30541,0.547492,5.0,0.812833,40.634135,577.019023,0.586056,2.0,75.300473,685.553309,438.902845,0.640217,143.766352,173.228848,81.561005,220.288403,140.705025,0.307584,2.142367,6.099278,3846.930635,1.716834,0.590864,-42.81526,0.500939,1.0,11.522979,0.251859,12.969959,14.303496,1.226383,15.804928,16.670081,0.436368,3.0,0.592549,1.0,0.594012,0.460819,58.883581,27.052662,0.459426,0.820078,1.0,0.242028,1.275384,0.629867,0.770419,0.035855,0.0,0.0,18.790182,0.100563,2.0,1.0,0.0,0.0,0.084795,0.024264,28.312093,0.173355,0.217395,0.0,3.288363,0.035855,0.614943,0.0,0.024056,-0.083116,0.294017,0.849164,0.39523,0.334061,0.65,1
session_01061,student_1061,22,YouTube,Algorithms,Focused Learner,0.666694,0.245737,20.395877,2.0,0.60217,7.623106,0.176207,0.203022,4.0,1.0,1.051334,1.0,16.314345,172.043314,185.940028,1.334672,307.952825,0.246161,2.0,0.935282,12.115396,156.325146,0.810924,0.0,68.335806,329.248292,137.227794,0.416791,242.135913,92.038961,28.196364,93.356637,69.765289,0.092998,0.764938,3.143067,2172.568851,0.65784,0.034874,-14.10843,0.263049,0.0,0.0,0.0,3.320616,0.885466,0.0,4.296811,9.946234,0.056646,2.0,0.936778,1.0,0.952319,0.890928,34.261181,7.88057,0.230015,0.540161,1.0,0.223668,0.566452,0.813183,0.507083,-0.139136,0.0,0.0,13.692138,0.069722,2.0,1.0,1.0,0.0,0.06478,0.062566,39.535069,0.233968,0.202647,0.0,1.306458,-0.139136,0.265709,0.271197,0.0,1.251013,0.123594,0.526498,0.132066,0.089531,0.8368,0
session_01062,student_1062,18,College LMS,Algorithms,Productive Struggler,1.115944,1.830801,31.464194,2.0,1.103914,17.499305,0.296333,0.179028,5.0,0.732607,1.047492,0.693458,29.157375,289.366731,623.161387,2.875513,473.449355,0.420115,3.0,0.677225,24.713621,277.19689,0.554429,4.0,196.15785,442.573847,389.770209,0.88069,178.159274,160.610594,68.140978,141.577146,131.696285,0.259332,1.920023,4.011117,3768.304461,1.548402,0.298897,42.749445,0.467371,3.0,15.521607,0.255367,5.890437,18.141124,2.53008,18.197884,12.960758,0.274317,1.0,0.650259,1.0,0.721483,0.617428,26.20054,21.475696,0.819666,0.8735,1.0,0.313084,0.964235,0.642682,0.616056,-0.078801,0.0,0.0,14.626654,0.171284,2.0,1.0,0.0,0.0,0.060078,0.059556,21.082518,0.24869,0.348661,0.0,3.341544,-0.078801,0.470861,0.040038,0.0,-0.150331,0.295441,0.695594,0.345026,0.26947,0.6,0
session_01063,student_1063,20,GeeksForGeeks,Data Structures,Cognitively Fatigued Learner,1.82296,1.823571,34.245685,2.0,0.986331,12.314361,0.447489,0.107523,3.0,0.551332,0.796225,0.488701,38.545392,210.292846,406.12195,4.090496,670.918343,0.546974,4.0,0.572892,32.638849,579.505898,0.458305,0.0,95.085886,715.157933,504.330446,0.705201,153.046636,238.452214,109.015948,236.163972,199.240455,0.35705,2.498367,5.812901,4028.696569,2.061667,0.624201,-61.95967,0.585031,5.0,18.919877,0.317808,13.04844,19.949866,0.634625,10.205806,10.856225,0.4311,3.0,0.565759,1.0,0.214733,0.0,54.116509,27.011045,0.499128,1.375614,2.0,0.321598,1.653241,0.468412,0.492938,0.253679,0.0,0.0,19.973153,0.225792,4.0,2.0,2.0,1.0,0.179036,0.093266,40.77911,0.479145,0.420879,0.0,3.679429,0.253679,0.605924,0.0,0.294416,-0.779186,0.298626,0.73788,0.591322,0.3783,0.3624,1
session_01064,student_1064,20,GeeksForGeeks,DBMS,Distracted Learner,0.757849,1.155326,18.122066,3.0,1.768985,23.837275,0.291104,0.356485,2.0,0.493746,0.403596,0.458999,18.356396,545.258061,681.594984,2.955788,283.34653,0.340389,4.0,0.322713,19.015961,208.575404,0.60341,4.0,199.294168,317.776893,208.955776,0.657555,239.881177,145.641005,43.493265,108.918134,47.58334,0.155458,1.438898,3.803892,1246.918983,1.011774,0.178385,-20.017994,0.265629,8.0,36.865818,0.655737,31.344872,51.243151,7.106186,23.653653,26.596601,0.150494,3.0,0.308471,1.0,0.328662,0.22851,24.228155,9.584642,0.395599,1.085517,2.0,0.451911,1.167773,0.493599,0.465716,0.164937,0.0,0.0,11.909091,0.263345,3.0,3.0,0.0,0.0,0.14638,0.056206,37.6621,0.202427,0.340719,0.0,3.135107,0.164937,0.469993,0.0,0.099907,-1.445516,0.23754,0.78013,0.550543,0.342068,0.3667,0
session_01065,student_1065,21,LeetCode,Operating Systems,Cramming Learner,1.857693,2.779675,38.808265,3.0,0.738308,8.85438,0.411,0.0,4.0,0.766058,0.973682,0.776635,40.93375,263.647634,404.969244,3.768202,760.497938,0.678533,6.0,0.718447,34.341105,552.3662,0.48726,1.0,131.076124,668.717479,457.053229,0.683477,119.516849,210.822498,97.827954,204.050235,192.334097,0.35178,2.287213,6.055988,3917.913787,1.627761,0.57215,-13.99242,0.600764,0.0,1.891272,0.09349,10.801379,9.867781,0.792117,9.696872,12.190156,0.278946,2.0,0.712531,1.0,0.659224,0.393442,56.895287,30.933596,0.543693,1.312863,1.0,0.386019,1.367511,0.583373,0.362979,-0.075851,0.0,0.0,22.221196,0.0978,3.0,0.0,2.0,0.0,0.136538,0.115468,30.318907,0.142604,0.335933,0.0,3.562772,-0.075851,0.61953,0.0,0.0,0.320558,0.29332,0.892844,0.419846,0.274073,0.65,1
session_01066,student_1066,20,YouTube,Mathematics,Focused Learner,0.993578,0.571123,3.342316,0.0,0.655073,1.428576,0.0,0.175793,2.0,0.846216,0.871121,0.879562,20.986969,147.133507,44.557339,0.444372,130.598177,0.089041,0.0,0.827636,17.303147,238.536904,0.876624,1.0,199.604703,343.41686,199.214596,0.580096,272.931077,90.607895,44.082923,98.894355,43.228977,0.090029,0.0,2.621342,1128.716067,1.035101,0.292388,-1.89753,0.186999,2.0,8.704645,0.177309,9.699051,8.004348,1.387922,6.798373,1.148971,0.155059,0.0,0.774866,1.0,0.854346,0.793929,22.137789,7.661737,0.346093,0.290342,0.0,0.040252,0.00199,0.899557,0.819418,0.045211,0.0,0.0,7.026138,0.096757,0.0,1.0,2.0,0.0,0.035604,0.0,14.81684,0.031577,0.0,0.0,0.618352,0.045211,0.050326,0.035206,0.003094,0.079413,0.143266,0.02968,0.130421,0.168339,0.8,0
session_01067,student_1067,19,GeeksForGeeks,DBMS,Productive Struggler,1.826317,1.93866,35.517722,3.0,0.294612,0.0,0.359931,0.0,3.0,0.840073,1.25232,0.779461,41.467533,277.749272,476.123014,3.029297,599.176037,0.422353,6.0,0.776169,30.632052,412.390449,0.661223,2.0,57.104169,662.676325,373.947496,0.564299,166.302391,171.719501,54.425369,203.300355,155.709748,0.26139,1.965448,5.831515,3542.486301,1.824999,0.47003,-15.738808,0.510079,4.0,9.937417,0.218827,16.614812,18.73558,0.0,10.065454,9.892824,0.286937,2.0,0.568109,1.0,0.675293,0.628877,53.479257,23.247596,0.434703,1.24763,1.0,0.406023,1.328158,0.834422,0.606126,0.159129,0.0,0.0,14.863919,0.059493,4.0,1.0,0.0,1.0,0.155081,0.05669,32.135707,0.316984,0.316641,0.0,3.308044,0.159129,0.545468,0.0,0.097129,-0.456942,0.244198,0.807451,0.362009,0.299901,0.6,1
session_01068,student_1068,18,LeetCode,Machine Learning,Cognitively Fatigued Learner,1.285474,1.223092,31.795477,2.0,0.729042,12.158138,0.328528,0.088879,6.0,0.436021,0.60731,0.435991,50.361208,166.018909,437.878184,4.129965,566.429916,0.345558,2.0,0.305188,41.529492,457.857996,0.652145,2.0,131.31686,841.500968,569.447045,0.676704,108.728815,233.766141,109.775739,255.433781,191.498454,0.287872,1.88904,5.054402,2886.822774,1.984192,0.680669,-53.902736,0.489027,2.0,16.289629,0.281919,8.616568,21.690611,0.0,14.992798,15.579959,0.351304,3.0,0.502729,1.0,0.39068,0.170896,47.721027,21.434797,0.449169,1.123687,2.0,0.52508,1.328307,0.296507,0.382788,-0.094172,0.0,0.0,16.183402,0.143368,3.0,0.0,1.0,2.0,0.149042,0.064726,34.850322,0.362051,0.4196,0.0,3.69382,-0.094172,0.458856,0.0,0.01224,-0.539749,0.284194,0.559631,0.572783,0.383917,0.3722,1
session_01069,student_1069,21,YouTube,Data Structures,Distracted Learner,1.245188,1.497033,15.430431,1.0,2.238631,45.796639,0.298123,0.308964,6.0,0.404632,0.539961,0.223882,30.599767,721.824686,824.696446,3.473455,502.535616,0.392814,4.0,0.272259,30.942354,346.727504,0.503917,6.0,225.828859,361.994531,324.580782,0.896646,202.710506,141.591591,20.8342,115.778529,86.20441,0.219649,1.197507,5.233055,2787.979735,1.272944,0.347364,52.580686,0.411762,9.0,39.806512,0.662366,26.808369,34.187662,6.477212,22.479156,35.736505,0.323059,2.0,0.264129,1.0,0.459698,0.330409,39.401788,15.172781,0.385078,0.707639,1.0,0.169247,1.296295,0.64286,0.559566,0.183162,0.0,0.0,18.226858,0.438157,1.0,0.0,1.0,0.0,0.072922,0.087593,11.24298,0.02158,0.145916,0.0,3.351003,0.183162,0.435632,0.0,0.091352,-1.600895,0.316426,0.575383,0.477425,0.391294,0.4211,0
session_01070,student_1070,23,College LMS,DBMS,Cramming Learner,1.665598,2.17614,37.327604,4.0,0.661287,11.154776,0.566802,0.144514,7.0,0.799695,1.16627,0.766115,51.528844,288.697974,417.835879,4.145699,843.077945,0.671956,5.0,0.818185,37.766769,661.611841,0.603403,1.0,130.570593,778.429365,521.488332,0.669924,106.777743,222.588901,108.094966,270.498676,230.982509,0.353731,2.429903,4.662236,4172.579343,1.842483,0.631969,-27.957102,0.65708,2.0,14.622523,0.242502,13.781035,23.187548,1.299269,16.970993,11.197495,0.339154,2.0,0.660737,1.0,0.559876,0.462991,53.782451,32.5204,0.604666,0.759346,1.0,0.083896,1.694849,0.696029,0.557048,0.136153,0.0,0.0,21.556929,0.178181,1.0,1.0,0.0,1.0,0.132482,0.030098,4.397639,0.04153,0.101526,0.0,4.006492,0.136153,0.658347,0.0,0.094063,-0.383841,0.322566,0.890652,0.378286,0.336009,0.65,1
session_01071,student_1071,23,YouTube,Physics,Focused Learner,0.516777,0.480036,16.489849,2.0,0.404823,0.0,0.197592,0.282428,2.0,0.851225,0.953697,0.802794,17.74131,243.677857,415.387793,1.056037,79.112854,0.340039,2.0,0.862339,14.772638,107.417282,0.757882,0.0,134.458931,338.906102,182.694438,0.539071,257.526017,97.777174,36.359729,84.515981,35.907599,0.094862,1.110129,0.9201,1212.473193,0.686793,0.138751,14.54667,0.166722,0.0,1.501299,0.014443,3.844007,11.907204,0.442435,4.093279,7.547333,0.055209,0.0,0.947593,1.0,0.953253,0.94814,33.349754,8.501421,0.254917,0.263765,0.0,0.0,0.519923,0.851231,0.518389,-0.102022,0.0,0.0,5.060596,0.044878,1.0,0.0,0.0,1.0,0.001037,0.0,0.0,0.0,0.012657,0.0,1.237203,-0.102022,0.287605,0.291631,0.0,1.558246,0.14638,0.557791,0.113022,0.096402,0.8724,0
session_01072,student_1072,22,NPTEL,Physics,Productive Struggler,1.460483,2.223948,34.827591,4.0,0.078584,13.618213,0.463752,0.0,4.0,0.951239,1.306244,0.960202,39.223894,199.544068,384.045226,3.767747,743.029975,0.530979,7.0,0.959638,37.344969,476.594757,0.523704,0.0,79.374999,500.231925,344.378128,0.688437,141.954109,133.565344,66.56243,110.254587,120.58021,0.353198,2.156559,5.135689,3508.843757,1.585665,0.272116,-11.543203,0.601319,3.0,8.841832,0.207546,9.523596,12.996075,1.556819,5.672276,11.734858,0.151201,1.0,0.787015,1.0,0.634898,0.500796,44.638806,22.927329,0.513619,1.209646,1.0,0.50827,1.972934,0.737408,0.597024,0.10251,0.0,0.0,22.680945,0.078609,3.0,1.0,1.0,0.0,0.21475,0.044173,60.398314,0.312993,0.518524,0.0,3.770103,0.10251,0.625288,0.0,0.070197,0.485617,0.26543,0.84366,0.384652,0.210195,0.6,0
session_01073,student_1073,23,NPTEL,Physics,Cognitively Fatigued Learner,1.938208,1.972128,26.792547,2.0,1.424637,0.0,0.47675,0.126194,6.0,0.544598,0.762288,0.447398,49.760394,358.588073,484.207304,3.77046,592.286627,0.583722,3.0,0.57653,34.384847,477.092676,0.413332,1.0,100.1868,823.878807,607.758617,0.73768,101.006878,262.06942,108.249305,209.205889,210.131903,0.29044,1.881268,7.064775,3550.974749,1.985937,0.702408,-86.788797,0.677317,7.0,29.964269,0.540612,22.16309,31.131529,3.306931,14.613729,19.598411,0.528647,4.0,0.291272,1.0,0.250015,0.134364,59.376396,30.737644,0.517674,0.937378,1.0,0.385242,1.707023,0.321915,0.645203,0.0719,0.0,0.0,18.674119,0.280157,3.0,0.0,1.0,1.0,0.129131,0.04276,23.361048,0.301384,0.378129,0.0,4.368096,0.0719,0.559885,0.0,0.227894,-2.350012,0.311181,0.750129,0.589183,0.502991,0.2868,1
session_01074,student_1074,24,College LMS,Physics,Distracted Learner,1.021322,1.608138,31.704663,4.0,2.314916,34.519297,0.374137,0.261901,6.0,0.481334,0.713116,0.384396,23.789357,633.501933,1014.009166,3.763612,534.326122,0.58529,3.0,0.257768,25.370032,350.586862,0.455233,6.0,206.774125,355.27764,264.427304,0.744284,133.246894,147.577644,50.294141,159.897707,111.384339,0.256649,1.985774,5.511331,3074.927065,1.230821,0.293056,22.777145,0.554053,10.0,45.228569,0.720613,23.389876,43.706023,5.928043,31.403007,32.368793,0.336954,1.0,0.291053,1.0,0.372896,0.156901,39.135484,17.851235,0.456139,1.279132,1.0,0.301608,1.354277,0.557775,0.412432,0.184878,0.0,0.0,17.755206,0.365406,4.0,1.0,2.0,1.0,0.168868,0.102068,28.317609,0.34994,0.238515,0.0,3.892108,0.184878,0.571985,0.0,0.117118,-1.487314,0.316452,0.861763,0.553202,0.395254,0.4012,0
session_01075,student_1075,22,College LMS,Computer Networks,Cramming Learner,1.910803,2.745725,45.509207,6.0,0.486361,8.681872,0.522771,0.0,5.0,0.803421,1.072519,0.761388,45.982292,447.985222,539.923823,5.059806,705.625784,0.802666,5.0,0.762516,40.26103,620.761655,0.539639,1.0,87.065166,759.432813,457.829783,0.602858,149.184257,231.183774,73.452636,238.171299,201.452134,0.393915,2.863072,6.31831,4894.138675,2.151883,0.501298,11.727718,0.736629,2.0,10.08234,0.168101,4.574388,17.006132,1.529594,16.390616,12.054585,0.366148,3.0,0.641267,1.0,0.664133,0.549534,55.415992,32.859299,0.592957,0.7285,0.0,0.22018,1.932148,0.760664,0.834431,0.09653,0.0,0.0,24.638329,0.123259,2.0,1.0,1.0,0.0,0.019142,0.018718,21.95525,0.048437,0.073369,0.0,4.808228,0.09653,0.720065,0.0,0.072981,-0.970946,0.314496,0.934222,0.381077,0.32733,0.65,1
session_01076,student_1076,24,NPTEL,Physics,Focused Learner,0.531716,0.0,13.366804,1.0,0.351141,12.098953,0.0,0.22972,1.0,0.956485,1.080795,0.903624,17.500592,202.616981,254.152216,0.167436,72.259126,0.0,0.0,0.914872,11.951988,39.055783,0.884119,0.0,92.710205,352.796279,124.890182,0.354001,287.175037,98.806038,40.963078,138.628737,67.510882,0.042528,0.228365,2.500846,242.123917,0.66071,0.126892,37.634588,0.156181,0.0,1.237555,0.0,4.872879,5.266003,0.15999,5.838669,1.609677,0.044936,0.0,0.93577,1.0,0.873636,0.868112,17.23553,7.100098,0.411945,0.099408,1.0,0.0,0.188586,0.857106,0.595939,-0.016531,0.0,0.0,7.286126,0.097609,0.0,0.0,0.0,0.0,0.019897,0.0,0.0,0.113679,0.052415,0.0,0.312243,-0.016531,0.058528,0.055995,0.0,1.894917,0.104884,0.111111,0.081575,0.090937,0.8771,0
session_01077,student_1077,23,LeetCode,Mathematics,Productive Struggler,1.619326,1.912428,28.862317,4.0,0.642404,18.086831,0.485015,0.125816,5.0,0.81871,0.997058,0.851868,29.744845,418.999586,442.630468,4.04944,590.604145,0.624539,4.0,0.84482,31.45333,461.908918,0.564456,1.0,202.258612,596.384096,287.053096,0.481323,195.776165,142.044568,45.400642,119.359482,120.137591,0.25686,1.730703,5.705975,3056.03548,1.10372,0.262593,32.531692,0.515217,1.0,17.713725,0.290451,16.415506,18.271062,2.576021,11.02488,15.305896,0.271567,3.0,0.67579,1.0,0.658923,0.458859,34.719008,23.426564,0.674747,1.780334,3.0,0.480516,1.44247,0.755021,0.517416,0.096098,0.0,0.0,16.292703,0.153169,4.0,2.0,2.0,2.0,0.154275,0.052373,58.129613,0.440948,0.525113,0.0,3.081598,0.096098,0.583449,0.0,0.059797,-0.237887,0.263943,0.874846,0.401473,0.268673,0.6089,0
session_01078,student_1078,22,NPTEL,DBMS,Cognitively Fatigued Learner,1.662337,1.534604,26.593558,4.0,1.274831,24.18799,0.335796,0.135871,5.0,0.485163,0.639001,0.407348,46.437625,281.031425,444.930608,4.131164,496.964582,0.510154,5.0,0.412131,40.48191,492.331247,0.609321,3.0,155.64738,751.144744,497.027096,0.661693,81.894988,195.90554,118.087556,224.486249,198.061001,0.241422,2.238019,5.835252,3430.448862,2.223857,0.505622,-64.504712,0.576388,6.0,24.56493,0.395314,17.064252,28.63736,1.863972,21.087995,19.186967,0.344485,4.0,0.458055,1.0,0.315185,0.165331,46.379056,32.038948,0.690806,0.576908,0.0,0.0,1.690714,0.448902,0.571291,0.133718,0.0,0.0,21.913959,0.247732,2.0,1.0,1.0,0.0,0.021529,0.0,20.672559,0.245178,0.015042,0.0,3.445989,0.133718,0.576754,0.0,0.140426,-1.654489,0.309026,0.836718,0.513255,0.38294,0.4301,1
session_01079,student_1079,23,GeeksForGeeks,Physics,Distracted Learner,0.881459,1.2581,26.996474,3.0,1.899885,42.661496,0.355441,0.357624,4.0,0.51299,0.675985,0.437988,21.364397,656.664037,568.201287,3.839989,559.628398,0.490855,4.0,0.370237,26.257568,330.857263,0.44769,3.0,233.901542,330.227448,178.731604,0.541238,226.251638,134.800362,33.091357,109.45103,83.568582,0.13625,1.653923,4.542478,2528.81197,1.140178,0.229652,81.54419,0.319894,10.0,39.594144,0.656742,23.451985,35.417868,4.832501,21.421203,32.042321,0.301246,2.0,0.274916,1.0,0.594037,0.536186,40.267719,13.413517,0.333108,1.035675,1.0,0.256601,1.366493,0.601269,0.760071,0.007232,0.0,0.0,8.057135,0.316987,0.0,2.0,1.0,2.0,0.129751,0.079075,40.647473,0.113993,0.454257,0.0,3.729299,0.007232,0.502445,0.0,0.004307,-1.581731,0.24088,0.830285,0.429471,0.367859,0.5112,0
